Дата публикации,Автор,Текст отзыва,Оценка,Количество фотографий,Наличие видео,Теги
"2025-11-13 14:03:23","Ответ продавца","Здравствуйте,свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера, раздел Профиль > Покупки > наведите мышку на товар, снизу появиться всплывающая строка """"Чат с продавцом"""". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре, выбрать раздел """"Написать продавцу"""". Благодарим за обращение. ещё",5,0,Нет,""
"2025-11-13 14:03:23","Покупатель Wildberries","Выкупили",5,1,Нет,""
"2025-11-13 14:03:24","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:24","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:24","Покупатель Wildberries","Выкупили",5,0,Нет,""
"2025-11-13 14:03:24","Покупатель Wildberries","Выкупили",5,0,Нет,""
"2025-11-13 14:03:24","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:03:25","Вчера, 19:15","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:25","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:25","Вчера, 19:15","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:25","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:26","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:26","Минусы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:26","Минусы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:26","Ответ продавца","Здравствуйте,свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера, раздел Профиль > Покупки > наведите мышку на товар, снизу появиться всплывающая строка """"Чат с продавцом"""". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре, выбрать раздел """"Написать продавцу"""". Благодарим за обращение. ещё",5,0,Нет,""
"2025-11-13 14:03:27","Ответ продавца","Здравствуйте,свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера, раздел Профиль > Покупки > наведите мышку на товар, снизу появиться всплывающая строка """"Чат с продавцом"""". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре, выбрать раздел """"Написать продавцу"""". Благодарим за обращение. ещё",5,0,Нет,""
"2025-11-13 14:03:27","Галина","Выкупили",5,1,Нет,""
"2025-11-13 14:03:27","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:27","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:03:27","Галина","Выкупили",5,0,Нет,""
"2025-11-13 14:03:28","Галина","Выкупили",5,0,Нет,""
"2025-11-13 14:03:28","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:03:28","Вчера, 19:08","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:28","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:29","Вчера, 19:08","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:29","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:29","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:29","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:30","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:30","Ответ продавца","Спасибо за отличный отзыв, Галина! Мы очень рады, что вам понравился наш детский ночник. Будем рады видеть вас снова у нас в магазине! ещё",5,0,Нет,""
"2025-11-13 14:03:30","Ответ продавца","Спасибо за отличный отзыв, Галина! Мы очень рады, что вам понравился наш детский ночник. Будем рады видеть вас снова у нас в магазине! ещё",5,0,Нет,""
"2025-11-13 14:03:30","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:30","4,9","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:31","4,9","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:31","Ирина","Достоинства:Я просто в восторге от этого ночника! Красивые цвета, можно убавлять/прибавлять яркость, а самое главное это пульт, с ним очень удобно менять цвета, добавлять яркости. Я, как мама младенца осталась довольна, ночью незаменимая вещь. Спасибо))",5,7,Да,""
"2025-11-13 14:03:31","Инна","Достоинства:Очень классный ночник, яркий, хорошо заряжается) Комментарий:Все отлично, спасибо!",5,4,Да,""
"2025-11-13 14:03:32","Татьяна Погосян","Интересный ночничёк.Всё в комплекте.Ребёнку понравился.",5,3,Да,""
"2025-11-13 14:03:32","Ирина","Достоинства:Классный эффект от этого космонавта. Звёздочки понравились всей семье. Поэтому куплю ещё,чтобы были в каждой комнате Недостатки:Минусов совсем нет. Комментарий:Хороший подарок . Пришло всё в целости. Продавца рекомендую.",5,1,Нет,""
"2025-11-13 14:03:32","Покупатель Wildberries","Достоинства:Отличный ночник, красивые цвета, можно управлять пультом Недостатки:Минусов нет",5,5,Да,""
"2025-11-13 14:03:32","Светлана","Малыш в восторге,сейчас уже звёздочки ловим по стенам,постели ,полу,верещит от удовольствия и красок.",5,1,Нет,""
"2025-11-13 14:03:33","Покупатель Wildberries","Недостатки:Горит только один цвет , зелёный Комментарий:Разочаровало ...",5,1,Нет,""
"2025-11-13 14:03:33","Покупатель Wildberries","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,1,Нет,""
"2025-11-13 14:03:33","Иван","Достоинства:Классная штука,брали ребёнку,но и сами подзалипли🤣",5,1,Нет,""
"2025-11-13 14:03:33","Майя","Достоинства:Чудесная игрушка, очень понравилась. Сделана очень аккуратно.",5,1,Нет,""
"2025-11-13 14:03:33","Егор","Достоинства:Просто класс 👍👍 Заказ пришол быстро , сразу же в этот день когда заказывал Недостатки:- нету одни + Комментарий:Пришло все целое и рабочее , даже положили 2 батарейки",5,3,Нет,""
"2025-11-13 14:03:34","Сана","Спасибо большое за ваш отзыв! Мы очень рады, что вам понравился наш ночник звездное небо проектор космонавт. Пусть он создает уютную атмосферу и наполняет вашу комнату магией звездного неба. Желаем вам уютных и теплых вечеров в компании этого замечательного подарка! ещё",5,1,Нет,""
"2025-11-13 14:03:34","Екатерина","Классный",5,1,Нет,""
"2025-11-13 14:03:34","Diana","Спасибо, Диана, за ваш отзыв! Мы очень рады, что вам понравился наш ночник звездное небо проектор космонавт. Надеемся, что он принесет вам много уюта и уютной атмосферы. Будем рады видеть вас снова в нашем магазине! ещё",5,1,Нет,""
"2025-11-13 14:03:34","Альбина","Достоинства:Ночник очень понравился, выполнен качественно, пришёл хорошо упакован. Взяла на подарок. Недостатки:Всё хорошо Комментарий:Решила взять по такому сёстрам в подарок, они будут рады!",5,3,Да,""
"2025-11-13 14:03:35","Анна","Достоинства:Я давно его хотела приобрести, не жалею что купила , всё работает, рекомендую",5,1,Нет,""
"2025-11-13 14:03:35","Наталья","Достоинства:Доставка, упаковка Комментарий:Ночник супер 👍 Рекомендую",5,6,Да,""
"2025-11-13 14:03:35","Елизавета","Достоинства:Все Недостатки:Не чего Комментарий:💋",5,1,Нет,""
"2025-11-13 14:03:35","Любовь","Достоинства:Здравствуйте! Прекрасная вещь! Всё работает! Вообще бесшумный! Батарейки в подарок имелись! Вообще восторг от покупки! Продавца однозначно рекомендую!",5,1,Нет,""
"2025-11-13 14:03:35","Гюнай","Достоинства:Хорошие цвета, регулировка яркости, пульт Комментарий:Отличный ночник, ребенку очень понравился.",5,5,Да,""
"2025-11-13 14:03:36","Кристина","Достоинства:Удобная инструкция,удобный поворот головы, хороший мощный магнит Недостатки:Странно потрескивает и нагревается Комментарий:В целом хороший,но потрескивает и греется",5,1,Нет,""
"2025-11-13 14:03:36","Сергей","Достоинства:Не ну это вообще пушечка🫶🏻",5,4,Да,""
"2025-11-13 14:03:36","Анастасия","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,1,Нет,""
"2025-11-13 14:03:36","Наталья","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,1,Нет,""
"2025-11-13 14:03:37","Татьяна","Спасибо за ваш отзыв, Татьяна! Мы рады, что вам понравился наш ночник звездное небо проектор космонавт. Надеемся, что он будет радовать вас и создавать уютную атмосферу в вашем доме. С наступающим Новым годом! ещё",5,1,Нет,""
"2025-11-13 14:03:37","Елена","Достоинства:Соответствует описанию, хорошо упакован, все работает.",5,1,Нет,""
"2025-11-13 14:03:37","Ксения","Достоинства:Это волшебно💛 Недостатки:Все отлично Комментарий:Очень крутой ночник, жалею что не купила такой раньше",5,1,Нет,""
"2025-11-13 14:03:37","Ольга","Достоинства:Прикольный светильник, купила чтобы кормить ночами ребенка и не включать основной свет, заряда хватает на 1,5 ночи",5,2,Нет,""
"2025-11-13 14:03:37","Натали","Спасибо, Натали, за отличный отзыв! Мы очень рады, что вам понравился наш ночник звездное небо проектор. Надеемся, что он будет радовать вас каждую ночь и создавать уютную атмосферу в вашем доме. Будем рады видеть вас снова в нашем магазине! С наступающим Новым годом! ещё",5,1,Нет,""
"2025-11-13 14:03:38","Елена","Спасибо за отличный отзыв, Елена! Мы рады, что вам понравился наш ночник звездное небо проектор космонавт. Мы стараемся делать все возможное для того, чтобы наши клиенты оставались довольны. Будем рады видеть вас снова у нас в магазине! ещё",5,1,Нет,""
"2025-11-13 14:03:38","Анастасия","Достоинства:Красиво светит Недостатки:Просто так перестал светить и сломался Комментарий::( жаль что так быстро, пол месяца прошло только и не каждый день включала",5,2,Да,""
"2025-11-13 14:03:38","Юлия","Залипательно.",5,1,Нет,""
"2025-11-13 14:03:38","Алена","Достоинства:Прошло две недели использования, стал моргать, свечение перестало крутиться, и свет стал тускнее. Изначально все было прекрасно",5,1,Нет,""
"2025-11-13 14:03:39","Ирина","Достоинства:Всё работает! Миленький, тяжёленький и обхватывает полностью очень даже не маленькую комнату!!! Единственное, подкачала упаковка. Брала на подарок, а коробочка пришла без какой-либо защиты, вся перемотанная скотчем. Содержимое не пострадало и снять звезду за это рука не поднимается. Огромное спасибо продавцу! Рекомендую!",5,1,Нет,""
"2025-11-13 14:03:39","Рита","Достоинства:Миниатюрная, освещает хорошо",5,4,Да,""
"2025-11-13 14:03:39","СветЛана","Достоинства:Ночник прикольный, маленький, прям с ладошку, все работает, даже пульт(с батарейкой сразу). Спасибо большое!!",5,6,Да,""
"2025-11-13 14:03:39","Ирина","Достоинства:Компактный,удобный. Регулируется яркость,есть таймер,можно управлять через пульт на расстоянии,в общем то что я и искала!! Недостатки:Минусов нет Комментарий:Все очень понравилось,однозначно рекомендую!",5,7,Да,""
"2025-11-13 14:03:40","Анна Герасимова","Достоинства:Идеально ❤",5,2,Да,""
"2025-11-13 14:03:40","Ольга","Достоинства:Милый компактный ночник, удобно, что беспроводной и можно заряжать Недостатки:Не нашла минусов Комментарий:Удобно с ребенком ночью включать когда надо",5,3,Да,""
"2025-11-13 14:03:40","Анастасия","Достоинства:Просто супер берите не пожалеете",5,1,Нет,""
"2025-11-13 14:03:40","Покупатель Wildberries","Разрешились Первоначальный отзыв",5,1,Нет,""
"2025-11-13 14:03:40","Алена","Достоинства:Хорошая игрушка на подарок ребенку)",5,1,Нет,""
"2025-11-13 14:03:41","Алик","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,1,Нет,""
"2025-11-13 14:03:41","Светлана","Достоинства:Восторг",5,1,Нет,""
"2025-11-13 14:03:41","Анастасия","Достоинства:Полная комплектация Недостатки:Пришел в полном разряде Комментарий:Маленький, удобно держать в руке, яркий (яркость можно уменьшать с кнопки вык)",5,5,Да,""
"2025-11-13 14:03:41","Владимир","Спасибо большое, Владимир, за ваш отзыв! Мы очень рады, что вам понравился наш ночник звездное небо проектор космонавт. Надеемся, что он будет радовать вас и создавать уютную атмосферу в вашем доме. Будем рады видеть вас снова в нашем магазине! С наступающим Новым Годом! ещё",5,1,Нет,""
"2025-11-13 14:03:42","Юля","Спасибо, Юля! Мы рады, что вам понравился наш ночник звездное небо проектор космонавт. Надеемся, что он будет прекрасным подарком на Новый год. Если у вас возникнут какие-либо вопросы или пожелания, обращайтесь к нам с уважением. Удачных вам покупок! ещё",5,1,Нет,""
"2025-11-13 14:03:42","Евгения","Достоинства:В меру яркий ночник, эстетично смотрится в комнате. Маленький, аккуратный. Недостатки:- Комментарий:Все понравилось, рекомендую",5,4,Да,""
"2025-11-13 14:03:42","Виктория","Достоинства:Такой яркий ночник, для детской идеально. Комментарий:Есть пульт, можно дистанционно управлять",5,7,Да,""
"2025-11-13 14:03:43","Анастасия","Достоинства:Очень компактный Безумно удобно ночью кормить ребенка Недостатки:Минусов нет Комментарий:Надеюсь служить будет долго Цена очень классная за такого маленького помощника",5,5,Да,""
"2025-11-13 14:03:43","Юлия","В челом хороший ночник, детям нравиться, сняла звезду за то, что пришёл с царапина и на стекле, в ПВЗ не проверила, возвращать не стала",5,1,Нет,""
"2025-11-13 14:03:43","Валерия","Достоинства:Шикарный, хоть и маленький. Светит замечательно и ярко❤",5,3,Да,""
"2025-11-13 14:03:43","Мария","Недостатки:Ночник не работает!!! Проектор выключается , когда выключается свет !!! Т.е. работает только при свете включенном",5,1,Нет,""
"2025-11-13 14:03:43","Милана","Достоинства:Хорошее качество",5,3,Да,""
"2025-11-13 14:03:44","Ольга","Достоинства:Инструкции нет, но разобралась как пользоваться, до полной зарядки примерно час заряжался, несколько режимов, всё работает, переключается. Рекомендую Комментарий:Хороший маленький недорогой ночник",5,4,Да,""
"2025-11-13 14:03:44","Евгения","Достоинства:Миниатюрный ,легкий ,долго держит ,зарезаю днем и на всю ночь хватает ,легко брать с собой Недостатки:Минусов нет Комментарий:Рекомендую однозначно",5,3,Да,""
"2025-11-13 14:03:44","Ирина","Достоинства:Очень атмосферный светильник, понравилось, что можно поставить таймер, разные режимы свечения) заказала второй, рекомендую 😍",5,4,Да,""
"2025-11-13 14:03:44","Покупатель Wildberries","Достоинства:Все как в описании, очень красиво",5,1,Нет,""
"2025-11-13 14:03:45","Алексей","Недостатки:Пульт отработал ровно 10 секунд…",5,1,Нет,""
"2025-11-13 14:03:45","Покупатель Wildberries","Здравствуйте,свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера, раздел Профиль > Покупки > наведите мышку на товар, снизу появиться всплывающая строка """"Чат с продавцом"""". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре, выбрать раздел """"Написать продавцу"""". Благодарим за обращение. ещё",5,1,Нет,""
"2025-11-13 14:03:45","Галина","Спасибо за отличный отзыв, Галина! Мы очень рады, что вам понравился наш детский ночник. Будем рады видеть вас снова у нас в магазине! ещё",5,1,Нет,""
"2025-11-13 14:03:45","RUB","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:46","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:46","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:46","Адреса","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:46","Войти","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:47","Корзина","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:47","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:47","Юридическая информация","Юридическая информация",5,0,Нет,""
"2025-11-13 14:03:47","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:47","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:48","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:48","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:48","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:48","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:49","Развозить грузы","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:49","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:49","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:49","Доставлять заказы","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:49","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:50","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:50","Android и iOS","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:50","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:50","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:51","Купить сейчас","Купить сейчас",5,0,Нет,""
"2025-11-13 14:03:51","Купить сейчас","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:51","В корзину","В корзину",5,0,Нет,""
"2025-11-13 14:03:51","В корзину","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:51","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:52","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:52","Смотреть все 1639","Смотреть все 1639",5,0,Нет,""
"2025-11-13 14:03:52","Смотреть все 1639","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:52","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:53","Ирина","Достоинства:Я просто в восторге от этого ночника! Красивые цвета, можно убавлять/прибавлять яркость, а самое главное это пульт, с ним очень удобно менять цвета, добавлять яркости. Я, как мама младенца осталась довольна, ночью незаменимая вещь. Спасибо))",5,220,Да,""
"2025-11-13 14:03:53","Анонимный покупатель","Достоинства:Я просто в восторге от этого ночника! Красивые цвета, можно убавлять/прибавлять яркость, а самое главное это пульт, с ним очень удобно менять цвета, добавлять яркости. Я, как мама младенца осталась довольна, ночью незаменимая вещь. Спасибо))",5,6,Да,""
"2025-11-13 14:03:53","Комментарий:Все отлично, спасибо!","Достоинства:Очень классный ночник, яркий, хорошо заряжается) Комментарий:Все отлично, спасибо!",5,3,Да,""
"2025-11-13 14:03:54","Анонимный покупатель","Интересный ночничёк.Всё в комплекте.Ребёнку понравился.",5,2,Да,""
"2025-11-13 14:03:54","Недостатки:Минусов совсем нет.","Достоинства:Классный эффект от этого космонавта. Звёздочки понравились всей семье. Поэтому куплю ещё,чтобы были в каждой комнате Недостатки:Минусов совсем нет. Комментарий:Хороший подарок . Пришло всё в целости. Продавца рекомендую.",5,0,Нет,""
"2025-11-13 14:03:54","Недостатки:Минусов нет","Достоинства:Отличный ночник, красивые цвета, можно управлять пультом Недостатки:Минусов нет",5,4,Да,""
"2025-11-13 14:03:54","Плюсы товара","Малыш в восторге,сейчас уже звёздочки ловим по стенам,постели ,полу,верещит от удовольствия и красок.",5,0,Нет,""
"2025-11-13 14:03:54","Недостатки:Горит только один цвет , зелёный","Недостатки:Горит только один цвет , зелёный Комментарий:Разочаровало ...",5,0,Нет,""
"2025-11-13 14:03:55","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:55","Плюсы товара","Достоинства:Классная штука,брали ребёнку,но и сами подзалипли🤣",5,0,Нет,""
"2025-11-13 14:03:55","Анонимный покупатель","Достоинства:Чудесная игрушка, очень понравилась. Сделана очень аккуратно.",5,0,Нет,""
"2025-11-13 14:03:55","Недостатки:- нету одни +","Достоинства:Просто класс 👍👍 Заказ пришол быстро , сразу же в этот день когда заказывал Недостатки:- нету одни + Комментарий:Пришло все целое и рабочее , даже положили 2 батарейки",5,2,Нет,""
"2025-11-13 14:03:55","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:55","Классный","Классный",5,0,Нет,""
"2025-11-13 14:03:56","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:56","Недостатки:Всё хорошо","Достоинства:Ночник очень понравился, выполнен качественно, пришёл хорошо упакован. Взяла на подарок. Недостатки:Всё хорошо Комментарий:Решила взять по такому сёстрам в подарок, они будут рады!",5,2,Да,""
"2025-11-13 14:03:56","Плюсы товара","Достоинства:Я давно его хотела приобрести, не жалею что купила , всё работает, рекомендую",5,0,Нет,""
"2025-11-13 14:03:56","Достоинства:Доставка, упаковка","Достоинства:Доставка, упаковка Комментарий:Ночник супер 👍 Рекомендую",5,5,Да,""
"2025-11-13 14:03:56","Достоинства:Все","Достоинства:Все Недостатки:Не чего Комментарий:💋",5,0,Нет,""
"2025-11-13 14:03:57","Анонимный покупатель","Достоинства:Здравствуйте! Прекрасная вещь! Всё работает! Вообще бесшумный! Батарейки в подарок имелись! Вообще восторг от покупки! Продавца однозначно рекомендую!",5,0,Нет,""
"2025-11-13 14:03:57","Анонимный покупатель","Достоинства:Хорошие цвета, регулировка яркости, пульт Комментарий:Отличный ночник, ребенку очень понравился.",5,4,Да,""
"2025-11-13 14:03:57","Недостатки:Странно потрескивает и нагревается","Достоинства:Удобная инструкция,удобный поворот головы, хороший мощный магнит Недостатки:Странно потрескивает и нагревается Комментарий:В целом хороший,но потрескивает и греется",5,0,Нет,""
"2025-11-13 14:03:57","Достоинства:Не ну это вообще пушечка🫶🏻","Достоинства:Не ну это вообще пушечка🫶🏻",5,3,Да,""
"2025-11-13 14:03:57","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:58","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:58","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:58","Плюсы товара","Достоинства:Соответствует описанию, хорошо упакован, все работает.",5,0,Нет,""
"2025-11-13 14:03:58","Достоинства:Это волшебно💛","Достоинства:Это волшебно💛 Недостатки:Все отлично Комментарий:Очень крутой ночник, жалею что не купила такой раньше",5,0,Нет,""
"2025-11-13 14:03:58","Плюсы товара","Достоинства:Прикольный светильник, купила чтобы кормить ночами ребенка и не включать основной свет, заряда хватает на 1,5 ночи",5,1,Нет,""
"2025-11-13 14:03:59","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:59","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:03:59","Достоинства:Красиво светит","Достоинства:Красиво светит Недостатки:Просто так перестал светить и сломался Комментарий::( жаль что так быстро, пол месяца прошло только и не каждый день включала",5,1,Да,""
"2025-11-13 14:03:59","Залипательно.","Залипательно.",5,0,Нет,""
"2025-11-13 14:03:59","Анонимный покупатель","Достоинства:Прошло две недели использования, стал моргать, свечение перестало крутиться, и свет стал тускнее. Изначально все было прекрасно",5,0,Нет,""
"2025-11-13 14:04:00","Анонимный покупатель","Достоинства:Всё работает! Миленький, тяжёленький и обхватывает полностью очень даже не маленькую комнату!!! Единственное, подкачала упаковка. Брала на подарок, а коробочка пришла без какой-либо защиты, вся перемотанная скотчем. Содержимое не пострадало и снять звезду за это рука не поднимается. Огромное спасибо продавцу! Рекомендую!",5,0,Нет,""
"2025-11-13 14:04:00","Достоинства:Миниатюрная, освещает хорошо","Достоинства:Миниатюрная, освещает хорошо",5,3,Да,""
"2025-11-13 14:04:00","Плюсы товара","Достоинства:Ночник прикольный, маленький, прям с ладошку, все работает, даже пульт(с батарейкой сразу). Спасибо большое!!",5,5,Да,""
"2025-11-13 14:04:00","Недостатки:Минусов нет","Достоинства:Компактный,удобный. Регулируется яркость,есть таймер,можно управлять через пульт на расстоянии,в общем то что я и искала!! Недостатки:Минусов нет Комментарий:Все очень понравилось,однозначно рекомендую!",5,6,Да,""
"2025-11-13 14:04:00","Достоинства:Идеально ❤","Достоинства:Идеально ❤",5,1,Да,""
"2025-11-13 14:04:00","Недостатки:Не нашла минусов","Достоинства:Милый компактный ночник, удобно, что беспроводной и можно заряжать Недостатки:Не нашла минусов Комментарий:Удобно с ребенком ночью включать когда надо",5,2,Да,""
"2025-11-13 14:04:01","Достоинства:Просто супер берите не пожалеете","Достоинства:Просто супер берите не пожалеете",5,0,Нет,""
"2025-11-13 14:04:01","Разрешились","Разрешились Первоначальный отзыв",5,0,Нет,""
"2025-11-13 14:04:01","Достоинства:Хорошая игрушка на подарок ребенку)","Достоинства:Хорошая игрушка на подарок ребенку)",5,0,Нет,""
"2025-11-13 14:04:01","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:04:01","Достоинства:Восторг","Достоинства:Восторг",5,0,Нет,""
"2025-11-13 14:04:02","Достоинства:Полная комплектация","Достоинства:Полная комплектация Недостатки:Пришел в полном разряде Комментарий:Маленький, удобно держать в руке, яркий (яркость можно уменьшать с кнопки вык)",5,4,Да,""
"2025-11-13 14:04:02","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:04:02","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:04:02","Недостатки:-","Достоинства:В меру яркий ночник, эстетично смотрится в комнате. Маленький, аккуратный. Недостатки:- Комментарий:Все понравилось, рекомендую",5,3,Да,""
"2025-11-13 14:04:02","Анонимный покупатель","Достоинства:Такой яркий ночник, для детской идеально. Комментарий:Есть пульт, можно дистанционно управлять",5,6,Да,""
"2025-11-13 14:04:03","Недостатки:Минусов нет","Достоинства:Очень компактный Безумно удобно ночью кормить ребенка Недостатки:Минусов нет Комментарий:Надеюсь служить будет долго Цена очень классная за такого маленького помощника",5,4,Да,""
"2025-11-13 14:04:03","Анонимный покупатель","В челом хороший ночник, детям нравиться, сняла звезду за то, что пришёл с царапина и на стекле, в ПВЗ не проверила, возвращать не стала",5,0,Нет,""
"2025-11-13 14:04:03","Плюсы товара","Достоинства:Шикарный, хоть и маленький. Светит замечательно и ярко❤",5,2,Да,""
"2025-11-13 14:04:03","Минусы товара","Недостатки:Ночник не работает!!! Проектор выключается , когда выключается свет !!! Т.е. работает только при свете включенном",5,0,Нет,""
"2025-11-13 14:04:03","Достоинства:Хорошее качество","Достоинства:Хорошее качество",5,2,Да,""
"2025-11-13 14:04:03","Комментарий:Хороший маленький недорогой ночник","Достоинства:Инструкции нет, но разобралась как пользоваться, до полной зарядки примерно час заряжался, несколько режимов, всё работает, переключается. Рекомендую Комментарий:Хороший маленький недорогой ночник",5,3,Да,""
"2025-11-13 14:04:04","Недостатки:Минусов нет","Достоинства:Миниатюрный ,легкий ,долго держит ,зарезаю днем и на всю ночь хватает ,легко брать с собой Недостатки:Минусов нет Комментарий:Рекомендую однозначно",5,2,Да,""
"2025-11-13 14:04:04","Анонимный покупатель","Достоинства:Очень атмосферный светильник, понравилось, что можно поставить таймер, разные режимы свечения) заказала второй, рекомендую 😍",5,3,Да,""
"2025-11-13 14:04:04","Достоинства:Все как в описании, очень красиво","Достоинства:Все как в описании, очень красиво",5,0,Нет,""
